bias,variance,mse_mcse
0.00015584544800574703,1.8936892454380392e-05,
0.00020551974192797688,1.899206381934187e-05,
-5.129811077213102e-05,1.7657997408978848e-05,
0.0004186930052195708,1.804079646842464e-05,
0.00033612849856127884,1.7855901350616382e-05,
0.00044274013608894443,1.917931898533815e-05,
0.0005117619872936179,1.9190252793135834e-05,
-0.00028429849758501713,1.6634430612144975e-05,
-0.0002733177703614087,1.676550341939797e-05,
-1.1842523086813203e-05,1.8010653018088648e-05,
0.00010770882431758791,1.830848641339248e-05,
-0.00010794856948779033,1.6440379781647742e-05,
-0.00033000974042722564,1.664515013537535e-05,
7.121314554025746e-05,1.893143160713755e-05,
-3.8764863279991055e-05,1.8594802576735744e-05,
1.0674235571977303e-05,1.7421106367815622e-05,
-0.00020406185894305574,1.8505816985221587e-05,
0.00012717467086655054,1.7319746576527923e-05,
1.668174980278686e-05,1.8042705723384646e-05,
0.000152529156396429,1.7982590671868887e-05,
7.376619987892533e-06,1.843824434840168e-05,
-0.0001068265066264517,1.894462702368424e-05,
-3.4192912825107766e-05,1.8249308574204797e-05,
0.00030966194208919065,1.7601606836636337e-05,
-0.00032662916085241314,1.7722711525620928e-05,
0.00016348321845095944,1.791050845847653e-05,
0.00019814130774488056,1.8194493867420645e-05,
0.000319576807071174,1.7515243989226136e-05,
-0.0003047583675540675,1.7605517952614983e-05,
-1.2157265523695532e-05,1.9622624148526248e-05,
0.00014391632284434241,1.9427766447137835e-05,
-0.00023337977032279397,1.7547493703635204e-05,
-0.0006858949318042096,1.6106093399624638e-05,
-0.00010891139873703791,1.849624680037573e-05,
-0.0002694852479776782,1.9668146915317492e-05,
0.00031600373515063875,1.8507562061067475e-05,
-0.00010289869744723595,1.9028464233165755e-05,
-8.622797632278426e-05,1.8541733544306556e-05,
-0.0006731093951895563,1.700016758276217e-05,
7.648735840749821e-05,1.837830834884183e-05,
-0.00016291132124124884,1.7196680958237138e-05,
-1.4893553846307556e-05,1.8003058453142605e-05,
-0.00014995616098014732,1.7527226809282005e-05,
-7.614806116150799e-06,1.8112456294138912e-05,
0.00032896284046260785,1.768465203495634e-05,
-4.896775706870159e-05,1.6533562457227853e-05,
0.0002544186597179081,1.8049163091798716e-05,
-0.0003274591539569084,1.64439051933025e-05,
-0.0004079328561685004,1.746365633346894e-05,
-0.00015906702019471107,1.679384954439941e-05,
5.908149771562121e-05,1.7280722494799228e-05,
0.00024210683903936984,1.781959715314026e-05,
-0.00012239612707228356,1.7316475512463597e-05,
-0.00027026132241574075,1.8815913002590724e-05,
0.00038529821812352365,1.934076130036882e-05,
-8.83581681797481e-06,1.639043287686464e-05,
-0.00011006449164112711,1.8444256783467172e-05,
1.0158374194185749e-05,1.7333769293085243e-05,
0.0004682725468695536,1.7933575465223406e-05,
3.875971189468315e-05,1.7922019099574426e-05,
-1.5886388895304526e-05,1.7495934016296676e-05,
-0.00019001048662371095,1.7879361600220618e-05,
0.00021292254623826896,1.8095953051308346e-05,
6.332573560186537e-05,1.9444046019828294e-05,
0.0005575801110473538,1.909736326830276e-05,
0.00032804226317538834,1.8907457023805956e-05,
0.00028420459233033553,1.8942611058199553e-05,
0.00014367874579194855,1.8128654612938417e-05,
0.00018413158315936512,1.802749319224353e-05,
-0.00011622868213858814,1.6930667846817994e-05,
-0.00043631212284752675,1.7762528031026144e-05,
-0.000303494314661654,1.7620278074945683e-05,
4.201504331639502e-05,1.9599096430882766e-05,
2.3875653327343205e-05,1.8225229196936375e-05,
-0.0001906604415428132,1.8922704977572934e-05,
-0.00041927050676585087,1.789875807445882e-05,
-0.00020942328316774818,1.7331983862971806e-05,
0.0006391881398634305,1.8981696224731895e-05,
-0.0004156961409923221,1.809478423124763e-05,
-0.00013140914985072284,1.8852607845168478e-05,
0.00019568598227203207,1.7726886224408457e-05,
0.0004518234499431076,1.781363850398448e-05,
0.0001750829055575387,1.8671721839986192e-05,
-0.00012416829231882628,1.6951150562705415e-05,
-6.199313317751046e-05,1.863428495438214e-05,
0.00013174985010120863,1.824743861830096e-05,
0.00019703655554777558,1.7371819212797052e-05,
-0.00017132016445486724,1.8000241621214756e-05,
-4.4488824488438106e-07,1.7725965487205816e-05,
0.00010892029936795597,1.751966247237521e-05,
-0.00011083199729311315,1.9184015970823044e-05,
0.00014797465459789189,1.7399941666916342e-05,
-0.0005028737374984122,1.8425917834429957e-05,
-1.9321023238143276e-05,1.866621244659805e-05,
6.884919361549273e-05,1.7601924064483484e-05,
-0.00010178956355943666,1.777179229909713e-05,
-0.00046140244953802277,1.6480777020838623e-05,
0.00026034361795384056,1.646087528043745e-05,
7.919809734716586e-05,1.9134990708447425e-05,
0.0002791030307813889,1.782151913260382e-05,
0.00036068229088112753,1.8409101842442553e-05,
0.0001213100847201349,1.8827624475605742e-05,
-0.00012919722379517613,1.6968199035147302e-05,
-0.00013314110142534016,1.754736795085188e-05,
9.594833938091248e-05,1.788888827376592e-05,
6.085373675714968e-05,1.7575843291015265e-05,
0.00025150249078632024,1.759406073195807e-05,
1.2586821722879171e-06,1.822650470541099e-05,
0.0003127452223403004,1.8163978986838823e-05,
-0.0004797259673947722,1.75531802442984e-05,
-0.00016224366017643897,1.78816566678111e-05,
-0.0001899609460489851,1.8923624531631703e-05,
0.00010695061709278461,1.885309391223244e-05,
0.00020497412782131963,1.771476707902675e-05,
-1.4482314405346933e-05,1.7557955012998107e-05,
9.45022595481345e-05,1.8902397891463463e-05,
0.00010526361469078566,1.874850596833011e-05,
-5.450165272170848e-05,1.8871474928622796e-05,
8.363893421664548e-05,1.68182834367185e-05,
-2.701180449690005e-05,1.739797178107666e-05,
-2.5018541220141535e-05,1.772694631737906e-05,
-0.00036989320329152385,1.7436441127795527e-05,
-1.646380271531564e-05,1.6879853109037134e-05,
-8.416153813814616e-05,1.6872775502058153e-05,
0.00040685998409418535,1.9648871612584312e-05,
3.612855282829515e-05,1.8021674556941733e-05,
-7.982086217357687e-05,1.733485167765846e-05,
-0.00025980696168592145,1.6888635912802845e-05,
1.2840671376251542e-05,1.887417940598216e-05,
5.025150603848137e-05,1.841575555741516e-05,
-0.00011240550498515557,1.702506756729431e-05,
-0.0003887081384234114,1.7299874238479828e-05,
0.00010347023671241837,1.8812877477715765e-05,
-0.00027875347919533756,1.8207380049774993e-05,
1.7110785503933468e-06,1.829306873082e-05,
-0.00016971583778569756,1.9858976474997352e-05,
-1.0386916238197541e-05,1.6645005070555735e-05,
-0.00031110463752271125,1.747172186450977e-05,
-0.00027249222993291043,1.722084513660105e-05,
0.00024315795413392717,1.779568554086644e-05,
-7.88079512758881e-05,1.9840972565708083e-05,
-0.00034289723057303115,1.8683865965892886e-05,
0.0002645555815435647,1.845354894444961e-05,
5.67500605058377e-06,1.6554180593347725e-05,
-0.00010518513791809431,1.781036508454272e-05,
3.655558706243921e-05,1.7749227357636162e-05,
-0.000173466840968646,1.6777212837204714e-05,
0.0002049718353846191,1.8422068900291686e-05,
0.0001706568309694633,1.8906493941400654e-05,
-0.00026353264863071893,1.8064856282982263e-05,
0.0001004987065685338,1.7535287302581354e-05,
0.00029661015802754515,1.784769861838024e-05,
-0.00042816763786125527,1.5706231113059895e-05,
0.000104352849647266,1.8068879789765902e-05,
0.00010634560966663043,1.974482958039942e-05,
6.215478245957633e-05,1.8868757326283407e-05,
-0.00043736950363202666,1.664789763690554e-05,
-0.00013398099957778568,1.7243940503589655e-05,
-0.0004857461399059553,1.706648231334828e-05,
0.0003814474564620002,1.8643249145105108e-05,
8.284368209695442e-05,1.766265720357943e-05,
0.0002524938992619942,1.7540862927613786e-05,
-7.808786281129736e-05,1.780366482295569e-05,
-5.138080049869008e-05,1.807482231376886e-05,
-1.641432267590441e-05,1.8188713036768782e-05,
9.898429828424093e-05,1.822437374546554e-05,
-0.00011850735836728063,1.6824616968324513e-05,
-0.00031977725422349147,1.7694521933101502e-05,
-0.0006506406141393965,1.818764260749801e-05,
-0.00036859672500518664,1.8532743523588714e-05,
0.0002556346714882654,1.9161362998591e-05,
-0.00034976181033673746,1.733199253536474e-05,
-0.00033870537917573586,1.5464094256701083e-05,
8.116646715646512e-05,1.7573596385465958e-05,
0.00015010981758165932,1.946239744616441e-05,
5.2168192039488484e-05,1.804758227784593e-05,
0.00016388441090866603,1.7770337815731773e-05,
-0.00038663079033793464,1.772103880465318e-05,
-0.0001228168292350413,1.6846661761665215e-05,
0.00018371127660810754,1.71841574053876e-05,
4.464965687764333e-05,1.6910729967535127e-05,
-2.5332686470848353e-05,1.869192136513082e-05,
-0.00034578073748440206,1.702494001312544e-05,
9.389136360814579e-05,1.7173581296257057e-05,
3.321593799257387e-05,1.7315269450077575e-05,
0.00041772564580654613,1.8466878421630562e-05,
-0.00013991547475056439,1.5902943287024362e-05,
-0.00036289676153876405,1.787356710342903e-05,
-0.0004975578198627983,1.7889228226594884e-05,
-0.0002785880010541912,1.76968577941512e-05,
-0.00020487346851539266,1.790380495003527e-05,
0.000244305057874367,1.8430046654046692e-05,
2.1201612146783122e-05,2.0156205197678715e-05,
6.840623499636614e-05,1.860498912977309e-05,
-0.00011363984335860909,1.826662372805517e-05,
-3.5734324578725815e-05,1.777033158394416e-05,
-5.218164786202628e-05,1.8555820967337742e-05,
0.0002795892946613008,2.0366429520576056e-05,
0.0005556860010819935,1.858963071319363e-05,
-2.357258867935995e-05,1.9289448460988052e-05,
-0.0001253412862411065,1.766742015709077e-05,
0.0001803981747632022,1.698006338147377e-05,
-0.00039092338295329543,1.8158458307126748e-05,
-0.0006874948980669163,1.844253817384032e-05,
-6.027295546994632e-05,1.7382782543012565e-05,
-1.7640051745036398e-05,1.8738864531849093e-05,
-4.315681519953887e-05,1.7915545956698687e-05,
0.0007239043786637367,1.8518560388591892e-05,
0.00019208065542414797,1.7503748661546953e-05,
0.0001078030409891774,1.8137192256353164e-05,
0.000821801686100989,1.798304862457648e-05,
1.092394712546435e-05,1.7960401824503576e-05,
-0.00015052685372575307,1.7861546881768136e-05,
-0.00044649899749570586,1.711862873940606e-05,
-0.00011133534718128606,1.723631694025861e-05,
0.0003640736747471014,1.8405085990288313e-05,
0.00018092890585791506,1.7552870373716033e-05,
-0.0003322228735929012,1.8863094141953956e-05,
6.919199143449496e-05,1.8153281524708927e-05,
0.00029051435394028026,1.7714719510947493e-05,
0.0002732520008549167,1.889771965579443e-05,
0.00023575987317805622,1.837300337261369e-05,
0.0003785814932163213,1.7329658759752693e-05,
3.732249927239362e-05,1.7658989432760467e-05,
0.000305638885955032,1.8361769285319012e-05,
-0.00019217089708365234,1.8512237141298492e-05,
0.00016533086587776705,1.9176749752444076e-05,
0.00016100215943344598,1.9610654040638722e-05,
-7.4012727022163e-05,1.7367289159642474e-05,
0.00027454066313062006,1.8976220809224698e-05,
-0.000442234216535331,1.871468345379092e-05,
5.795546121943086e-05,1.8836454988718604e-05,
-0.0003088794576817846,1.8563662472259665e-05,
-6.85376124394798e-05,1.830482536661119e-05,
2.4417646681406877e-05,1.7817352628134353e-05,
0.00015083048179447348,1.93726726772908e-05,
0.00022488199070298982,1.713195335055745e-05,
0.0004263273061483504,1.7159712345784823e-05,
-0.0002265127689795362,1.712607651906114e-05,
1.1839984903599249e-06,1.935401934811649e-05,
6.78622347538814e-05,1.8521561483070102e-05,
-6.592671181391598e-05,1.6374574420709914e-05,
-0.0002117164667141732,1.7998211986127612e-05,
0.00039964582293148913,1.8533510612611695e-05,
0.00010640302936985695,1.8600503390511022e-05,
-5.201429513819987e-05,1.6665081199631336e-05,
0.0005290104898383573,1.7263371719897878e-05,
3.1521063045835546e-05,1.7610778979656146e-05,
-0.00016051704153870368,1.7732575004687106e-05,
-0.0006555308154419202,1.7460667974502255e-05,
-0.0002548349662175424,1.6288504599100467e-05,
-0.00021998039934322325,1.723962485037915e-05,
-3.1797276607896385e-05,1.7779813043759417e-05,
0.0003120866460871261,1.7174224119276575e-05,
0.00035707774429801983,1.8166211016619748e-05,
-0.00048056461357025987,1.782699448836555e-05,
-0.00028240287119773305,1.77389244182972e-05,
0.0003150472567852187,1.8876253800458257e-05,
-0.00031431065424884774,1.7697980682823604e-05,
-0.0005198822093288539,1.6476303236380778e-05,
0.00013725779234527967,1.786653784309439e-05,
0.0002305630934199103,1.843299843320362e-05,
-1.5426315070597024e-05,1.814652538328652e-05,
1.5405573524050753e-05,1.9891246357524285e-05,
0.00030022762389691517,1.61279335654288e-05,
0.00013731298804479236,1.82286184591985e-05,
0.00023632705627964212,1.810493401557675e-05,
0.0003227074163860491,1.8689715389703616e-05,
-9.593134688467599e-05,1.8552624036915436e-05,
0.00023105237569345793,1.9070508139751703e-05,
6.047489792696328e-06,1.8674639683803182e-05,
0.00012315353050611384,1.86460963965718e-05,
7.54951430161771e-05,1.7759362349723194e-05,
0.00013685952533927861,1.756610907324824e-05,
-9.199966874957367e-05,1.777397337272688e-05,
0.00041476407182642304,1.884010375181856e-05,
0.0004236646885259071,1.8629438877350468e-05,
-0.00026387932470822717,1.742782527501034e-05,
4.542291821439497e-05,1.866949885807521e-05,
-0.00030857546582689806,1.720947078728975e-05,
2.2984248649240285e-06,1.766758934315307e-05,
-0.00011305337413854664,1.7648905705378064e-05,
-0.0002530626384250629,1.7081891440681314e-05,
-0.00023003668981158923,1.7392335065883414e-05,
0.00028470588508405087,1.8114311411010487e-05,
0.000286125428233917,1.9033795311397887e-05,
-0.00011438366833205205,1.584229163008626e-05,
0.00023910364033668564,1.892084872628235e-05,
-0.00037099177993380264,1.7208129837697568e-05,
0.00026305378144255397,1.793632405167757e-05,
0.00021222585451137997,1.8505867916070264e-05,
0.00027744982266256733,1.7417744749485927e-05,
0.00030917290696006947,1.934999098843585e-05,
-0.0005438801460131131,1.6963790218513387e-05,
-0.0001957370221931324,1.8475774227256604e-05,
-0.00020553430844246455,1.7760020383149158e-05,
-3.5916162911325475e-05,1.854225708713675e-05,
-0.00030340279020088685,1.7467945936736517e-05,
-0.00020577649173602816,1.6181271994440778e-05,
-0.00012154279432031838,1.897876268254605e-05,
-0.00028483091807880896,1.7602614691557215e-05,
-0.00030973115876137616,1.587898977381262e-05,
2.4254419919130313e-05,1.8084784143517135e-05,
-0.00027319328603665934,1.5772294834556526e-05,
-0.00016823949151625016,1.9658332376353664e-05,
0.00035933376989435474,1.926091815205885e-05,
-0.0003203222312702439,1.7370185221235496e-05,
0.0003086637991107002,1.776571125728384e-05,
-0.00031357793088487504,1.6758239405548535e-05,
5.085106389435788e-05,1.6976803384124818e-05,
7.346078275359547e-05,1.8401268517972108e-05,
0.00017798759117999656,1.7918059125557413e-05,
-0.000216459250223823,1.815016850676697e-05,
-0.0007902913136323027,1.647599926246999e-05,
-0.0002723477745528967,1.6369809271056057e-05,
2.2160171004603074e-05,1.727331183726595e-05,
2.819700167431237e-05,1.722391257801369e-05,
0.00034882789787398123,1.8775347728809623e-05,
-8.251162879954754e-05,1.8015697084623805e-05,
0.00022523314492191478,1.6972611030262313e-05,
9.109429795648924e-05,1.8505807771604905e-05,
-0.0001451781959650976,1.844764156547946e-05,
0.0003138997000118014,1.7468396902090054e-05,
0.00012217676697089987,1.931084575270288e-05,
0.00031339978071921043,1.8015762201053194e-05,
0.00010741832530769199,1.822429262328187e-05,
0.00014972567611299184,1.922964801974271e-05,
-2.9919300232553875e-05,1.679892781265328e-05,
-0.0003472653666727766,1.8614102690288905e-05,
0.00012686730092152654,1.798739097143912e-05,
2.9435206253768803e-05,1.742920892735887e-05,
-0.00013004994323827582,1.8730472056848918e-05,
-0.0003975176896034941,1.6515824552312723e-05,
4.434304520369546e-05,1.7497159953391395e-05,
0.0001823785499791581,1.7414493617922466e-05,
0.0001847649643169809,1.8139939583390448e-05,
-0.00010263969820761311,1.6879107720743948e-05,
-0.00022759294618917777,1.827631194702163e-05,
-0.00012259583210228603,1.7492384246828303e-05,
-0.00012840006218667668,1.859080382416563e-05,
-0.0004823603979147908,1.7827783868743404e-05,
-0.00010013810477394608,1.7504108918912325e-05,
-0.00013488360130663526,1.8457499793858063e-05,
-8.877004181557374e-05,1.804215835341952e-05,
-4.2310986015195104e-05,1.8721618697750237e-05,
0.00014969360789252387,1.8367857023819346e-05,
0.00040073000367186334,1.8140983240063237e-05,
-0.00030076727903654774,1.7507664717431038e-05,
-0.00016826921828296676,1.8935223881056408e-05,
-0.00036823016467475017,1.6132018286296486e-05,
-6.73602172652308e-05,1.935064795719425e-05,
-7.5213917945776e-05,1.79742622715657e-05,
-0.00010245407769782396,1.8663325329414982e-05,
-0.0006635462592535502,1.836157088075486e-05,
-0.00045010647140492424,1.7637561298481453e-05,
0.0002327421869966588,1.7185394491243493e-05,
-0.0005470338543038401,1.807884320814705e-05,
-0.0001914372127638543,1.738282904027877e-05,
3.3267039092156614e-05,1.8611974675205734e-05,
-2.3233244418082236e-05,1.835167108932252e-05,
0.00038448968478777684,1.9366328288346225e-05,
-0.00018178563106721092,1.7366291048553628e-05,
-3.181926564033849e-05,1.9132265259874886e-05,
0.000209092868795651,1.9084513651814562e-05,
-0.00011304949802807239,1.82529906322404e-05,
0.00036086524689957385,1.8252211782865686e-05,
8.527050829350291e-05,1.736293679406951e-05,
-5.751681959365908e-05,1.7559314753015896e-05,
0.00020657114593154724,1.7920873611818656e-05,
0.00029006613900229607,1.7447952252965453e-05,
-0.00015414749519950324,1.7139082080120827e-05,
0.00023982749635141284,1.87494618317324e-05,
0.000355317637775774,1.6527691179427673e-05,
0.00018826558614533882,1.919932132320678e-05,
-8.170978583953159e-05,1.8075857201146835e-05,
-0.0005790461263583055,1.7551436950806506e-05,
0.00022738795065680405,1.8940215738377976e-05,
0.00016023880967007756,1.794345698627481e-05,
0.00024158824699936632,1.7362873469078195e-05,
6.559551987114255e-05,1.756073933882918e-05,
0.0003718519860069578,1.900516070032627e-05,
-0.0003512660894209093,1.6995907348511042e-05,
0.00034578531722970207,1.759597838096487e-05,
0.00024154244405729698,1.71511799291227e-05,
-2.5670005411869076e-05,1.7544433618096707e-05,
0.00017287023410538643,1.9302059568534908e-05,
-3.777058076080697e-05,1.795352072354905e-05,
-0.00017027955045080187,1.8583535022331778e-05,
0.0005043200463634417,1.894157188980145e-05,
0.00018795987852661573,1.724294057531604e-05,
0.00015588425061370537,1.840345297281957e-05,
0.00025176345646664954,1.9317118893222153e-05,
0.00030280483774019346,1.80829975332687e-05,
8.53730462721334e-05,1.733016938161809e-05,
0.00022462233938774952,1.8599378374608805e-05,
6.244768875595004e-05,1.7901331253855367e-05,
0.0002676568289507967,1.851133258530671e-05,
0.00020840204085182008,1.901698109546855e-05,
-0.00017336615440990445,1.7297567140040708e-05,
0.00038992881695808744,1.887288072611317e-05,
-0.0005837102322181088,1.81021040922703e-05,
0.00014878338438608328,1.8792186076625065e-05,
-1.9396116412682962e-05,1.950802181995868e-05,
-0.0001315714590918813,1.908026253862988e-05,
-0.00042019078961546587,1.6668523852146395e-05,
5.4783133565279585e-05,1.6989043878336514e-05,
-0.0005019666132997282,1.8868084582001674e-05,
