bias,variance,mse
-0.004007766758808276,0.00171850831763165,0.0017345705120246585
0.0025052530182815558,0.0017521806741157824,0.0017584569668013916
-0.0028845400030980822,0.0018225584719705854,0.0018308790430000585
-0.0019404526356970875,0.0017261661421944532,0.0017299314986258367
-0.000833038303674774,0.001727221143949344,0.0017279150967647332
-0.0036690308034165453,0.0014961287645458305,0.00150959055158225
-0.001577529557480084,0.0019485673841536937,0.0019510559836584172
-0.00041764408041365664,0.0017749854977314379,0.0017751599243093423
-0.0026943267675094,0.001936029423123258,0.0019432888198533758
-0.0011797229010681864,0.0018311679786929477,0.0018325597248162527
-0.0011022083944212946,0.0019294160901103077,0.0019306309534550402
-0.003299132638808225,0.0016897960722639226,0.0017006803484323726
0.005644453850979267,0.0017993159036088773,0.0018311757628847118
-0.0013494249985938483,0.0016086104818303,0.0016104314296571302
0.0035430689990792325,0.0018854742986840834,0.0018980276366163196
0.001736736892608448,0.0018570834330249727,0.0018600996880591197
-0.002371482249194437,0.001789576358401642,0.0017952002864598867
0.003683925466157631,0.0017509225974717297,0.0017644939043119344
-0.005096937208688687,0.0016685241815541539,0.0016945029504634693
-0.0017685498291119817,0.0017344720396780264,0.0017375998081760784
0.004237231121772489,0.0018652516731732583,0.0018832058007525754
-0.002872420328465075,0.0017683802035653364,0.0017766310021087154
0.0010985596453011864,0.0017080512590850589,0.001709258092379343
0.0016987098853971788,0.0018823357834988166,0.001885221398773563
-0.0017149020758092104,0.001628573846943356,0.0016315147360729712
0.002511228245711275,0.0017189457650505354,0.0017252520323525935
0.005090753273528467,0.0017729141542234346,0.0017988299231153754
-0.0021575241942241308,0.0017150301873549289,0.0017196850980035914
0.0003429062760311463,0.0018985724109366298,0.0018986899956507717
0.0006581069870206097,0.0018768418421360685,0.0018772749469424344
-0.0018616292796339862,0.0017748660192393104,0.001778331682814101
-0.0004673421921543991,0.0018682956692863907,0.0018685140780109585
-0.0023979061827717613,0.0016623413890944536,0.0016680913431558289
-0.0019739850678029414,0.0018484850298292695,0.0018523816468771785
-0.0014515728535284128,0.001712260381465353,0.0017143674452144535
-0.0019476771693769795,0.001806509244550616,0.0018103026909067283
-0.0005041217293625666,0.0018920146588108145,0.0018922687975288298
0.002649475522427877,0.0017898513631697994,0.001796871083713744
-0.0016858350635425567,0.0018372831954870052,0.0018401252353484744
0.0005560696920389047,0.0018369972569656134,0.0018373064704680178
-0.002530895761222257,0.0018545865211312808,0.0018609919544854538
0.0017234726476690193,0.001688103709085501,0.0016910740670527645
