bias,variance,mse
0.181017838107163,19.72598608507482,19.75875354278781
0.18363913717727698,19.472290979078586,19.506014311781804
0.028049278565632108,18.350527956928296,18.351314718956345
0.47907059728406054,17.7584485666006,17.987957203782706
0.07383756727685586,18.503454589034458,18.508906575375825
0.25100419237249305,17.55801455903172,17.621017663620286
0.16393874409128806,17.472928356769746,17.499804268583972
0.46609912037060575,17.418000846613214,17.635249236623473
-0.02677961555248487,18.91418098803175,18.914898135840886
0.17139456544308196,17.827643161001557,17.857019258064977
-0.27720551408738814,17.613225065774003,17.690067962814453
-0.022395626029052096,17.652363555228217,17.65286511929345
0.030370885078513155,18.02478606043828,18.025708451098733
0.28855938044788765,20.346029092226214,20.42929560827068
0.031195665506697168,16.11952601181714,16.120499181363545
-0.5399225997713604,16.839839876008227,17.13135628975209
-0.01570852507074605,17.93756482779862,17.93781158555852
-0.26384214289410757,17.87063460030005,17.940247276667005
-0.6981891670804128,15.714600481720403,16.202068594748848
-0.10540203856102792,18.34382941621283,18.354939005945653
0.15342208660737988,18.09961697551505,18.123155312174013
0.48867732557329724,19.232833404559585,19.471638933089054
0.01352478176967331,18.15595870031732,18.15614162003924
-0.24109083757824834,16.324252056584477,16.382376848548656
-0.00020781601523189863,18.39863513482688,18.398635178014377
0.42320463688373877,18.017766676628497,18.196868841308394
-0.30867585442986645,18.28328210645866,18.37856288956667
0.013532115545158874,17.61969109272209,17.61987421087322
-0.06765629193257361,17.064586153277943,17.06916352711601
-0.43545546796607937,17.860765511271264,18.05038697585282
0.27584296262347685,18.44597627885458,18.522065618883477
-0.2584762904122275,17.67129726929947,17.738107262004736
-0.1350291961879062,19.42207570729685,19.440308591120004
0.16494968876578042,17.95354434431593,17.980752744139853
0.0007224154337599487,17.72480184254409,17.72480236442815
-0.06861733300392636,17.772035481488466,17.776743819877037
0.47123146041834474,16.735718077396474,16.95777716668448
0.16591346059710688,17.69465028770741,17.722177564114723
-0.17594991661995785,19.01870091892977,19.049659292088343
-0.16457071567537973,18.258774511867536,18.28585803232544
0.27186868688425747,18.851063320846254,18.924975903754426
0.016633551785670164,17.282062947611486,17.28233962265649
0.12739656475215178,17.76625612491969,17.78248600963034
-0.26320874740060773,17.3665104303827,17.4357892750909
-0.006313819737362891,16.496146373375723,16.4961862376954
-0.1612191196707311,18.930185887315396,18.956177491862803
0.14661131845194397,18.113770541882403,18.13526542058062
-0.21006696099502875,19.244897689425937,19.289025817527623
0.17355803637014766,18.16801529480293,18.19813768679159
0.11268208825558723,17.977848153598938,17.990545406612576
-0.045405332630428674,18.18679806425898,18.18885970849026
0.286365697697736,17.898326243207336,17.98033155602525
-0.02349657201241584,16.965428506526358,16.965980595422693
-0.02996061632118341,17.758400635915976,17.759298274446323
-0.1473487529855948,18.177879833075327,18.19959148808174
0.209781150281108,17.65200510810045,17.696013239113714
0.25127654950005684,17.134996608685732,17.198136513014383
0.04607572134456994,16.75396502251067,16.75608799460809
-0.11422238975153576,17.394906646497763,17.407953400818318
0.025635371172310073,18.113098106519832,18.113755278774974
-0.3170074892766408,18.149202722046624,18.2496964703041
0.19506107791962357,19.839403078589477,19.877451902708643
0.28624275628487084,17.054222318038164,17.136157233563722
-0.08375046700691158,19.01246128724828,19.019475427972154
0.0012662027399645837,17.52244713471795,17.52244873798733
-0.5033527663143076,17.002750147550014,17.256114154906278
-0.03663203829981576,17.649725722143447,17.651067628373447
0.2739100445869145,19.431442309227,19.506469021752604
-0.31617746007963277,17.480903356073462,17.58087154233587
-0.14404541998646536,18.15616048645409,18.176909569473167
0.07956838806166999,16.595651886909454,16.601983015288187
-0.44373311289270667,17.973480704704357,18.170379780181808
-0.0012458150633598564,17.071094990773172,17.071096542828347
-0.09203932265300097,17.916042411469835,17.924513648384256
0.2979203338517138,18.722688341261396,18.81144486658371
0.2493129845259059,17.7213111734172,17.783468137670415
0.3773937380702179,18.68612228112749,18.828548314662104
-0.16450236049736766,18.603659294514348,18.63072032112355
-0.571123170167791,16.124470422695065,16.450652098197573
-0.09173611560918538,17.7047567024676,17.71317221737466
0.17865425958104275,19.431784777894446,19.4637021223609
-0.24630842339830217,18.195578943970588,18.256246783407544
-0.43366915814323725,18.5505202093792,18.738589148103866
0.5817722724416896,17.3911008240154,17.729559800997365
-0.4738086411626501,18.989703937928827,19.214198566369223
-0.10214780349384611,18.74296677996776,18.753400953726377
-0.26416051336239654,18.04082792197471,18.110608698794593
-0.10480519285583334,18.071699998023142,18.082684126472692
0.05671012784460494,18.379111175064835,18.382327213664986
0.21509361630298152,18.051029983742552,18.097295247516847
-0.021326426778710328,17.79852367888688,17.79897849536603
0.3906000408863761,17.92560146855348,18.078169860493922
-0.006447205611980422,19.768929348779498,19.7689709152397
-0.24148482637428792,17.352261692046635,17.410576613415657
0.11235821306430793,16.732970300785045,16.74559466882805
-0.3265341704639795,16.96414918551131,17.070773749991908
-0.27072580687564596,17.76746041814292,17.840752880651387
-0.29766268283751884,17.598194637425262,17.68679771017929
-0.04587566062241244,17.271855879500826,17.27396045573837
-0.06371849667866591,18.73314179697042,18.737201843789407
-0.44704600613992085,16.704646247489656,16.90449637909531
0.2013042354216612,18.321924570705782,18.362447965904483
0.031057809709510664,18.212120188194742,18.213084775738697
0.01484669595174104,19.239368338545955,19.23958876292664
-0.17880784190070464,18.209315953565604,18.241288197890793
-0.09575947569154764,17.826463959305272,17.83563383648999
0.2590847287218221,17.34676934410373,17.413894240760595
0.13891747780267139,18.272135607036542,18.291433672675602
-0.7338878337021146,16.800149807265235,17.338741159721213
-0.12757228317360259,17.6098983537386,17.626173041172727
-0.2957567292342116,18.052390307302247,18.139862350189564
0.4195351405405585,19.77175464840522,19.947764382553608
0.4846299610688991,17.401145447538923,17.636011646704564
-0.2555309133194008,16.872216721501953,16.937512769163803
-0.005886934334508709,20.25087570264089,20.250910358636748
-0.5084120647370298,17.83738629506593,18.0958691226361
-0.21053397906841553,17.946089260232412,17.990413816574794
-0.17483733309910754,16.779275849776575,16.809843942821782
0.3891105387028162,17.45954518535457,17.610952196684167
0.11024313407129682,17.012806534143106,17.02496008275297
0.0915537207528967,18.117287600453352,18.125669684237053
-0.1664360310701838,17.710591279999345,17.738292232437743
0.2466807316062436,18.77254847167583,18.83339985502162
-0.07654172812545745,19.741827632789587,19.74768626893402
-0.2611062032637097,18.221865204479762,18.290041653862556
0.07887945385895456,18.92283065544042,18.92905262368151
-0.13843768622065333,17.930213459546604,17.94937845251273
0.06071350240657125,16.4644133939582,16.468099523332672
-0.02095213875448998,18.34781281460451,18.348251806722896
-0.07548335435664733,17.70256854305205,17.708266279836984
-0.4034181056936248,16.11043037092844,16.273176538929874
