bias,variance,mse
2.699010361604337,188141.82616417398,188149.11082110603
11.565515556423065,175390.83441362472,175524.59556371058
-37.800872703592404,183556.6157957855,184985.5217729387
35.013695128953145,183182.13175660206,184408.09060318532
-37.64126403819159,178509.99620764816,179926.860966041
-12.735043353381343,186313.33736095077,186475.51869016324
13.404629883452458,185033.9101711584,185213.59427347075
-24.018363701726003,165189.6618087704,165766.5436036788
-9.278342331651288,171456.68140300323,171542.76903942652
44.81524782565725,180348.3005709835,182356.7070086586
-20.66161711898087,184393.16952279347,184820.07194476482
30.526733867769053,181569.99445560382,182501.87593623743
20.344917393792343,182830.88414318857,183244.7998069488
-41.77226941789263,165363.33117849086,167108.25367081186
-10.656801849139015,176141.98765145248,176255.55507710433
0.056998676342459476,174107.30835950232,174107.31160835142
10.384156666648664,183058.3078226807,183166.13853235822
5.711104321592757,168715.77629269066,168748.39300526277
20.27975102105006,188927.9142043862,189339.182505862
30.756109600059744,186289.6315393916,187235.56981712245
1.232215507270098,176661.8487421205,176663.36709717684
-9.622704548148022,176830.60641405656,176923.20285687753
-8.02350516043748,173710.21643219332,173774.59306725292
4.3352361675091515,180832.86774688287,180851.66201951093
-8.843273172985619,172554.2783029119,172632.48178332395
-18.895279183218122,192671.05684012518,193028.08841553694
-20.874411894886066,178654.56646097632,179090.30753293366
5.694371100276953,176970.88371520583,177003.30957743348
10.149439158283485,175729.62948387023,175832.6405990979
83.68578395305212,181425.25023730478,188428.5606731417
1.8674746225447052,190929.95173452364,190933.4391959895
7.271303267533767,179289.89903908782,179342.77089029626
30.721999319952033,192823.28960918164,193767.13085139674
19.731146561847368,173262.07227469262,173651.39041933775
25.11827390351175,179213.55981603198,179844.48749992382
-35.46672719214587,178589.04157537062,179846.93031309271
18.359342569975638,190536.63081777992,190873.69627738165
12.51794163220086,181688.2888406699,181844.9877033771
-8.14394438573504,176667.2891170291,176733.61294718707
-21.413431135421888,176975.9829625844,177434.51799557585
-1.4920257839485203,176288.1805705191,176290.40671145904
-3.309263610425319,186019.04438583847,186029.99561148178
-27.37324862483922,171866.21258608837,172615.50732636565
-21.309870957644534,176192.32853855798,176646.43913878946
13.142346635018725,170214.2283098178,170386.9495848928
-18.738202829845136,168992.93332952933,169344.05357482177
29.957303991035474,198194.50122966274,199091.94129207404
-8.047738362879954,180796.54441461773,180861.3105073751
-13.355866084995569,177505.02730541668,177683.40646429703
-7.113078094900288,176571.1989187632,176621.79479874735
-26.137862520319914,171881.584504524,172564.77236165517
-3.469899472778934,166021.07439376353,166033.11459611473
-25.304513110815492,168871.888773337,169512.20715711245
-14.669377409392496,176229.9259401351,176445.11657371427
-27.272247409609008,179132.177732695,179875.95321146594
13.664280830165126,175583.6514875247,175770.3640581303
3.547005722469521,180946.48884056145,180959.0700901567
-32.04485690888191,180862.5827402431,181889.45559455382
2.941871232641006,180367.6939632216,180376.34856957104
19.126495150873893,177622.17438235716,177987.9971991136
9.726372087117511,184440.44367255026,184535.04598652732
3.825728544892627,188695.25331353888,188709.8895124381
-1.3042865230775078,179342.41333498684,179344.1144983211
-40.53369268753818,185722.59513339514,187365.57537628294
-11.31307190856137,177247.7221713305,177375.7077673388
14.886541932279897,182000.1852291723,182221.7943598738
3.0325561612314686,168999.24551187357,169008.44190874457
8.443839908994846,183211.2647553869,183282.56318779563
4.549554796531311,192155.7763541258,192176.47480297243
28.867505773945027,180890.49366683236,181723.82655644108
15.900409066159,179868.58007365352,180121.4030821247
-8.843020216406444,181785.20778053493,181863.40678708273
-6.709246848397584,164057.64666845082,164102.66066172355
0.8155151627107671,173230.02887423924,173230.69393921987
50.41593954700352,186729.82072131778,189271.5876817249
