bias,variance,mse_mcse
-3.6881382846896713,189588.04186670764,
-30.164679295356905,170085.7210641635,
-41.09237573237806,159362.09297653305,
-4.55329461268343,181970.34408910314,
18.521378696704005,186257.94688864678,
-14.661100000557553,174355.03639604436,
34.14035288172499,171138.10413857744,
23.461676997545624,197855.84772283497,
-36.269252503304415,184790.36564392148,
25.879859300815383,191205.79881088503,
-15.332092347156731,193965.00476499705,
3.5697640174398657,186293.77683412493,
-12.294055185765728,192809.95128420866,
14.698321693871208,181321.23826998755,
-6.652443062036241,180004.3731476217,
19.686227007832827,178438.27016259712,
30.681712689354413,167533.55571597783,
9.22327056000313,183415.11166831918,
16.439057860802905,165253.4492535417,
-3.736716136258792,186257.3215854418,
-19.83408482262928,168824.2542052339,
-13.841812259936432,187244.84131956226,
2.02123045623307,178318.3648731602,
35.65213064207444,163455.48697393498,
27.131750172486022,176838.88932705962,
-12.469421546783224,184370.11847097607,
-50.58171576683958,168886.02958772884,
-4.696822780341904,178181.1920016922,
-22.439541137965534,172912.98667928492,
-30.677025811359954,176632.26936015955,
4.7179877089199636,182974.46846673195,
37.632473187607275,174784.37390369052,
15.191139037056132,181151.82026124743,
-10.382636523436304,188260.09810161317,
-5.278437948599162,191917.79992098254,
22.742176418389818,175867.6869402717,
32.708395557877566,186187.4628585028,
7.095480602590442,183459.7867682594,
14.106454287558904,171639.31605064796,
-24.280255246099046,193648.75103388607,
33.18885954983318,200753.03866070148,
8.414161004545235,188428.63524699886,
-5.442090513603262,181015.56976527467,
-26.809742647610847,177996.37751026585,
-20.451378189751267,181021.37579142785,
3.178041307806893,184851.55573014173,
-13.612565200073504,181048.7808106089,
-53.401707783100846,175265.0002928896,
-15.8100954565233,181542.0571521812,
6.798140298104727,186815.53105585522,
-19.65762763058183,188925.9083570561,
24.973442241988096,173735.72524050012,
-8.536141303436693,179553.92222278606,
-22.997466055715904,165117.70355064888,
-13.170938458342562,187004.57007827598,
-20.393493089967137,193270.30935629594,
28.88508090583798,189852.5453022412,
-33.458658771490605,171632.3669786773,
-56.62799432338875,173632.24377164754,
38.20087146765968,193631.3757339011,
1.3179581781388379,172626.55395697485,
7.070934945720182,194166.23588577702,
8.633747084764309,160010.20035648867,
6.474229290113726,189475.58868282285,
-3.4074786845645804,178400.50096067757,
21.940721103998953,182889.59058478585,
43.88351166809355,189551.24998655423,
-3.1977729448608443,178914.7252528272,
-20.662718098278674,171081.01534229607,
10.004903842005433,182129.44862211437,
-20.505215496396318,163987.9034695637,
-7.03910762780788,168086.83226452026,
26.056039474370777,190689.05057313357,
17.284214161676232,194765.5469491052,
-40.08404205769102,197512.57937250606,
-24.99006852797777,195739.0273104844,
39.01595997870038,176796.07605972796,
-37.67674781974904,164739.97285042473,
1.6245900191531746,173201.92698911513,
-3.518030406043181,191609.52697589455,
3.907168566229984,176696.89727021207,
-12.999269268943294,174354.6595849409,
-35.00515410983735,179694.7850040599,
-63.322214913593484,169404.9989247118,
-23.635722415148166,177521.34484918555,
-16.886737275588985,167861.1301908137,
-21.637593150398743,189801.01375120252,
-52.67771423226827,185969.17963917408,
-48.617819684973256,177488.30978371185,
62.22854126629318,161378.3203848042,
18.248337385456352,181372.92837942304,
-0.9166898368983993,175113.71854970724,
-16.706094779377167,169211.31634342993,
-10.910779740078056,179660.41350168255,
37.55623256358956,185056.15807324805,
-0.4338905667831341,182256.76665765114,
-32.956338823929514,181035.24177619573,
-5.995033459135243,186528.34552285555,
28.07848855822101,169032.52782317475,
20.568871817359764,179060.77674649347,
-6.4102207869342465,181615.75554350778,
-15.301059051899529,176330.8035480259,
-33.423009536630616,171264.04171246281,
15.235936001191021,173383.17616166943,
19.874901658295016,175426.17436652223,
9.93144647367626,181683.29939470373,
0.7025186454803816,180459.95880250243,
26.02171558616783,181513.3113034086,
30.95040467021022,169967.33557351018,
13.507741724231778,177809.0851425749,
24.072189518201412,180901.2641012768,
-7.778780859152107,193307.46725932584,
18.34104682438658,185840.90774382025,
-13.474142134044996,182470.93234011196,
39.42678173150841,205470.43465756922,
15.266875527558568,177810.98031754704,
26.819781399753424,186956.49517598713,
13.937421865282317,188873.70505947343,
11.215237766491668,185247.84289670645,
-7.6141861268731645,169453.56086239172,
52.37552922182135,179245.6448346124,
-29.456656465470132,175990.78121955553,
18.73011366381172,186445.0639974171,
15.409302081932196,175628.55288548287,
3.7087111113493165,176115.37287051076,
-25.68105735833001,171545.50762210978,
31.778737902514195,196306.50660169046,
-4.591819475616603,182429.36134290838,
9.134239983145221,182501.47502996813,
-41.431010665238205,150358.81721601175,
8.433713766425967,189377.86244656815,
2.264967565062875,177503.2632128768,
6.0049653628548185,178639.038234116,
-37.462393284447444,173295.30321673115,
-18.95328905332792,184192.73823903935,
