bias,variance,mse
-2.716020861085269,1730.179561374182,1737.5563306920324
-0.6574295896213442,1747.2041075039833,1747.6363211692933
1.6169694255240756,1751.0750929031801,1753.6896830262597
-2.63444393477387,1684.7512221405082,1691.6915169859749
5.073203634387724,1834.4342316784057,1860.1716267943707
-3.1687299514885154,1919.8493448079828,1929.890194313443
-0.8727949196710085,1851.341813665517,1852.1035846373209
1.5835635358744184,1531.8242349557236,1534.3319084278746
-0.17440471696430393,1997.333806509424,1997.3642235147233
-1.636746516800784,1787.3693552337609,1790.0482943940208
-0.30583117007741123,1818.8301727866747,1818.9237054912658
2.4921672973230216,1716.1619291157424,1722.3728269535889
1.156428375095473,1865.8343967242379,1867.171723310964
-2.1140800833255753,1762.7084489228516,1767.177783521565
-4.793311452778482,1584.012804835618,1606.9886395189549
-3.1706462490675733,1731.0137371392277,1741.066734775954
0.7149461870816793,1923.2772894696802,1923.788437520103
1.6546679323868716,1859.8145433073842,1862.5524692738534
-0.2204366232728603,1704.4140862677234,1704.4626785726034
1.3061356404013367,1894.461797737065,1896.1677880481914
1.6039325216627134,1763.764296184203,1766.3368957182502
1.8964326189871628,1889.873037240839,1893.4694939191975
3.7413338545291026,1933.5990607792123,1947.5966397902578
-0.27922163532149114,1881.6340629573453,1881.712027678977
0.16810830740526228,1793.7919137633598,1793.8201741663784
-2.4198873107748824,1701.2118923789822,1707.0677469758316
-1.0018016604820588,1818.0978181473752,1819.10142471432
0.015125215406300185,1786.2207670135015,1786.2209957856428
3.118361713371854,1770.3825582877896,1780.1067380632132
-0.48971717418264404,1782.897139191398,1783.1369621020876
-2.7008177177193033,1820.680398099447,1827.974814443793
-0.43768442658591766,1819.148694901514,1819.3402625587898
1.6605411373212746,1821.868856164614,1824.6262530333504
1.5163727513430132,1780.7861131117515,1783.0854994327672
-3.0270357062391184,1687.1419996703698,1696.3049448372171
-0.9278452047846031,1759.0776630646649,1759.938559788707
-6.4648168719942305,1672.798786481119,1714.5926436695402
1.807163915780066,1696.2420060936965,1699.5078475121945
4.753132219369007,1795.1440894364227,1817.7363553312264
3.607498604025622,1799.910573323163,1812.9246195012097
1.256549417714325,1728.2932449767682,1729.8721614159263
-2.289041824372717,1866.2435574877768,1871.4832699615047
-0.5905287441157299,1748.2312585320346,1748.5799827296619
2.9213252390509155,1905.524855254382,1914.0589964066983
-2.051147594184357,1775.0698116457907,1779.2770180989191
1.4542985938864916,1898.3736390936292,1900.4886234938097
2.8900901303041877,1716.6263218645477,1724.9789428258293
-0.37665333310332016,1819.2655648128975,1819.4074325462357
-2.600392304806576,1773.0523186178666,1779.8143587567636
-2.995602401876994,1700.1129765134183,1709.0866102635496
-2.0155885222714716,1852.3260213228666,1856.3886184139787
2.4838383249057188,1795.4716788181,1801.6411316423703
-0.13714348664267106,1808.3426392570752,1808.361447593004
3.530776547697954,1836.3003755749896,1848.7667586047635
-4.049404047104304,1844.468957532268,1860.8666306689724
-0.7421825202844445,1823.5508730980464,1824.1017079914625
2.6924014585383986,1830.692939512245,1837.9419651261846
3.2807183108651543,1880.6276722931354,1891.390784928382
2.7732817307381197,1810.234814268289,1817.9259058263353
0.886174732741182,1785.3971042718738,1786.1824099288228
2.004633699163932,1875.9160882180481,1879.9346444858718
-1.1106738586083083,1824.5562875465575,1825.7898839667532
0.38155034685537714,1688.8012659293513,1688.9468465965365
-2.189447027770541,1853.9253887602047,1858.719067047618
-1.8847521609374382,1812.453649575892,1816.0059402840507
1.4636571704135548,1830.521578504411,1832.663870816914
1.0973694694699532,1692.8314235351586,1694.0356432876836
-4.1777526596279415,1717.4534107253849,1734.9070280104131
-1.9652078381349867,1785.6873102311574,1789.5493520782243
1.8793727095343087,1851.711693538166,1855.2437353195078
5.3750294986067075,1810.4982619737543,1839.3892040846467
-1.1400208732793402,1761.8263670834451,1763.1260146749576
-3.2412398623770144,1755.6329550736948,1766.1385909191567
0.9568039015531298,1873.5470117431776,1874.462485449205
-0.6405729113259326,1885.9089475366916,1886.3192811914162
3.445661807513005,1717.1631459368411,1729.0357312285948
4.30048054974236,1905.8894664377137,1924.3835993964262
-3.2427557857866702,1758.0563026071034,1768.5717676933564
-2.0323440217479884,1832.1016427265693,1836.2320649493038
2.5900983546112144,1876.869128121782,1883.577737608342
4.287927738284068,1856.516915969117,1874.903240257863
-0.30243785282331714,1818.4158216982073,1818.5072903530274
1.238700590745168,1861.0614741523027,1862.5958533058151
-2.8167242490737294,1647.3350542494961,1655.268989744816
-4.32851354325102,1783.4442922306484,1802.1803217247561
1.2316489171704887,1824.8722207626247,1826.3891798177917
-2.706223998702413,1699.1271845597364,1706.4508328908892
1.1743067518640942,1895.1823715832527,1896.5613679307266
-0.6219664528355224,1796.8843151469157,1797.2711574153684
-2.4149031665888145,1721.9150491806176,1727.746806484618
4.099883086473099,1778.3560715027165,1795.1651128254648
0.027778008304821356,1888.5768650269977,1888.5776366447426
0.33157282760711837,1730.734671422571,1730.8446119625785
-3.6726201375621343,1735.4607354446202,1748.9488741194473
3.1761880254153567,1858.8607739962079,1868.9489443690002
2.9377041413736578,1764.9305405706427,1773.5606461928867
1.4436076806009055,1726.5301608560708,1728.6141639915609
2.0805764181867232,1785.8141052618832,1790.1429034937978
2.5172948200468,1880.2205907891716,1886.5573640002058
